DEPT .m 	Cali in	DT us/ft	GR  gAPI	LLD ohmm	LLS ohmm	MSFL ohmm	NPHI m3/m3	RHOB g/cm3	SP mV	MD M	TVDSS	UTME	UTMN
1237.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.507813	1226.073364	399498.6563	85648.22656
1237.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.60791	1226.172119	399498.6875	85648.21875
1237.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.707886	1226.270874	399498.6875	85648.20313
1237.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.807983	1226.369629	399498.7188	85648.19531
1237.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1237.908081	1226.468384	399498.75	85648.1875
1237.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.008057	1226.567139	399498.75	85648.17188
1238.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.108154	1226.665894	399498.7813	85648.16406
1238.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.20813	1226.764648	399498.8125	85648.15625
1238.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.308228	1226.863525	399498.8125	85648.14063
1238.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.408203	1226.96228	399498.8438	85648.13281
1238.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.508301	1227.061035	399498.875	85648.125
1238.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.608276	1227.15979	399498.875	85648.10938
1238.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.708374	1227.258545	399498.9063	85648.10156
1238.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.808472	1227.3573	399498.9375	85648.09375
1238.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1238.908447	1227.456055	399498.9375	85648.07813
1238.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.008545	1227.55481	399498.9688	85648.07031
1239.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.108521	1227.653565	399499	85648.0625
1239.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.208618	1227.752319	399499	85648.05469
1239.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.308594	1227.851074	399499.0313	85648.03906
1239.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.408691	1227.949829	399499.0625	85648.03125
1239.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.508667	1228.048584	399499.0625	85648.02344
1239.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.608765	1228.147339	399499.0938	85648.00781
1239.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.708862	1228.246094	399499.125	85648
1239.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.808838	1228.344849	399499.125	85647.99219
1239.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1239.908936	1228.443604	399499.1563	85647.97656
1239.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.008911	1228.542358	399499.1563	85647.96875
1240.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.109009	1228.641235	399499.1875	85647.96094
1240.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.208984	1228.73999	399499.2188	85647.94531
1240.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.309082	1228.838745	399499.2188	85647.9375
1240.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.409058	1228.9375	399499.25	85647.92969
1240.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.509155	1229.036255	399499.2813	85647.91406
1240.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.609253	1229.13501	399499.2813	85647.90625
1240.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.709229	1229.233765	399499.3125	85647.89844
1240.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.809326	1229.33252	399499.3438	85647.89063
1240.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1240.909302	1229.431274	399499.3438	85647.875
1240.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.009399	1229.530029	399499.375	85647.86719
1241.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.109375	1229.628784	399499.4063	85647.85938
1241.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.209473	1229.727539	399499.4063	85647.84375
1241.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.309448	1229.826294	399499.4375	85647.83594
1241.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.409546	1229.925049	399499.4688	85647.82813
1241.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.509522	1230.023804	399499.4688	85647.8125
1241.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.609619	1230.122559	399499.5	85647.80469
1241.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.709717	1230.221314	399499.5313	85647.79688
1241.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.809692	1230.320068	399499.5313	85647.78125
1241.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1241.90979	1230.418945	399499.5625	85647.77344
1241.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.009766	1230.5177	399499.5938	85647.76563
1242.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.109863	1230.616455	399499.5938	85647.75
1242.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.209839	1230.71521	399499.625	85647.74219
1242.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.309937	1230.813965	399499.6563	85647.73438
1242.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.409912	1230.91272	399499.6563	85647.72656
1242.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.51001	1231.011475	399499.6875	85647.71094
1242.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.610107	1231.11023	399499.7188	85647.70313
1242.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.710083	1231.208984	399499.7188	85647.69531
1242.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.810181	1231.307739	399499.75	85647.67969
1242.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1242.910156	1231.406494	399499.7813	85647.67188
1242.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.010254	1231.505249	399499.7813	85647.66406
1243.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.11023	1231.604004	399499.8125	85647.64844
1243.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.210327	1231.702759	399499.8125	85647.64063
1243.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.310303	1231.801514	399499.8438	85647.63281
1243.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.4104	1231.900269	399499.875	85647.61719
1243.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.510498	1231.999023	399499.875	85647.60938
1243.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.610474	1232.097778	399499.9063	85647.60156
1243.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.710571	1232.196655	399499.9375	85647.58594
1243.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.810547	1232.29541	399499.9375	85647.57813
1243.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1243.910645	1232.394165	399499.9688	85647.57031
1243.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.01062	1232.49292	399500	85647.5625
1244.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.110718	1232.591675	399500	85647.54688
1244.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.210693	1232.69043	399500.0313	85647.53906
1244.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.310791	1232.789185	399500.0625	85647.53125
1244.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.410889	1232.88794	399500.0625	85647.51563
1244.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.510864	1232.986694	399500.0938	85647.50781
1244.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.610962	1233.085449	399500.125	85647.5
1244.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.710938	1233.184204	399500.125	85647.48438
1244.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.811035	1233.282959	399500.1563	85647.47656
1244.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1244.911011	1233.381714	399500.1875	85647.46875
1244.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.011108	1233.480469	399500.1875	85647.45313
1245.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.111084	1233.579224	399500.2188	85647.44531
1245.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.211182	1233.677979	399500.25	85647.4375
1245.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.311279	1233.776733	399500.25	85647.42188
1245.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.411255	1233.875488	399500.2813	85647.41406
1245.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.511353	1233.974243	399500.3125	85647.40625
1245.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.611328	1234.07312	399500.3125	85647.39844
1245.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.711426	1234.171875	399500.3438	85647.38281
1245.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.811401	1234.27063	399500.375	85647.375
1245.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1245.911499	1234.369385	399500.375	85647.36719
1245.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.011475	1234.46814	399500.4063	85647.35156
1246.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.111572	1234.566895	399500.4375	85647.34375
1246.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.21167	1234.665649	399500.4375	85647.33594
1246.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.311646	1234.764404	399500.4688	85647.32031
1246.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.411743	1234.863159	399500.4688	85647.3125
1246.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.511719	1234.961914	399500.5	85647.30469
1246.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.611816	1235.060669	399500.5313	85647.28906
1246.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.711792	1235.159424	399500.5313	85647.28125
1246.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.81189	1235.258179	399500.5625	85647.27344
1246.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1246.911865	1235.356934	399500.5938	85647.25781
1246.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.011963	1235.455689	399500.5938	85647.25
1247.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.112061	1235.554443	399500.625	85647.24219
1247.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.212036	1235.653198	399500.6563	85647.23438
1247.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.312134	1235.751953	399500.6563	85647.21875
1247.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.412109	1235.85083	399500.6875	85647.21094
1247.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.512207	1235.949585	399500.7188	85647.20313
1247.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.612183	1236.04834	399500.7188	85647.1875
1247.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.71228	1236.147095	399500.75	85647.17969
1247.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.812256	1236.24585	399500.7813	85647.17188
1247.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1247.912354	1236.344605	399500.7813	85647.15625
1247.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.012329	1236.443359	399500.8125	85647.14844
1248.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.112427	1236.542114	399500.8438	85647.14063
1248.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.212524	1236.640869	399500.8438	85647.125
1248.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.3125	1236.739624	399500.875	85647.11719
1248.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.412598	1236.838379	399500.9063	85647.10938
1248.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.512573	1236.937134	399500.9063	85647.09375
1248.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.612671	1237.035889	399500.9375	85647.08594
1248.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.712647	1237.134644	399500.9688	85647.07813
1248.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.812744	1237.233398	399500.9688	85647.07031
1248.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1248.91272	1237.332153	399501	85647.05469
1248.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1249.012817	1237.430908	399501.0313	85647.04688
1249.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1249.112915	1237.529663	399501.0313	85647.03906
1249.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1249.212891	1237.62854	399501.0625	85647.02344
1249.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1249.312988	1237.727295	399501.0938	85647.01563
1249.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1249.412964	1237.82605	399501.0938	85647.00781
1249.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1249.513062	1237.924805	399501.125	85646.99219
1249.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1249.616333	1238.022339	399499.7188	85646.85156
1249.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1249.719849	1238.119507	399498.1875	85646.70313
1249.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1249.819458	1238.217163	399498.2188	85646.6875
1249.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1249.918945	1238.314819	399498.2188	85646.67188
1249.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1250.018555	1238.412476	399498.25	85646.65625
1250.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1250.118164	1238.51001	399498.2813	85646.64063
1250.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1250.217651	1238.607666	399498.2813	85646.625
1250.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1250.317261	1238.705322	399498.3125	85646.60938
1250.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1250.416748	1238.802979	399498.3438	85646.59375
1250.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1250.516357	1238.900635	399498.3438	85646.57813
1250.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1250.615967	1238.998291	399498.375	85646.5625
1250.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1250.715454	1239.095947	399498.4063	85646.54688
1250.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1250.815064	1239.193604	399498.4063	85646.53125
1250.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1250.914673	1239.291138	399498.4375	85646.51563
1250.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1251.01416	1239.388794	399498.4688	85646.5
1251.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1251.11377	1239.48645	399498.4688	85646.48438
1251.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1251.213257	1239.584106	399498.5	85646.46875
1251.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1251.312866	1239.681763	399498.5313	85646.45313
1251.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1251.412476	1239.779419	399498.5313	85646.4375
1251.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1251.511963	1239.877075	399498.5625	85646.42188
1251.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1251.611572	1239.974609	399498.5938	85646.40625
1251.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1251.71106	1240.072266	399498.5938	85646.39063
1251.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1251.810669	1240.169922	399498.625	85646.375
1251.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1251.910278	1240.267578	399498.6563	85646.35938
1251.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1252.009766	1240.365234	399498.6563	85646.34375
1252.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1252.109375	1240.462891	399498.6875	85646.32813
1252.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1252.208984	1240.560547	399498.7188	85646.3125
1252.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1252.308472	1240.658203	399498.7188	85646.29688
1252.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1252.408081	1240.755737	399498.75	85646.28125
1252.46952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1252.507568	1240.853394	399498.7813	85646.26563
1252.56952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1252.607178	1240.95105	399498.7813	85646.25781
1252.66952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1252.706787	1241.048706	399498.8125	85646.24219
1252.76952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1252.806274	1241.146362	399498.8125	85646.22656
1252.86952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1252.905884	1241.244019	399498.8438	85646.21094
1252.96952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1253.005371	1241.341675	399498.875	85646.19531
1253.06952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1253.104981	1241.439331	399498.875	85646.17969
1253.16952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1253.20459	1241.536865	399498.9063	85646.16406
1253.26952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1253.304077	1241.634522	399498.9375	85646.14844
1253.36952	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	-999.25	1253.403687	1241.732178	399498.9375	85646.13281
